 #  R                 Z
    0.21998572E+01    0.32395652E+00
    0.34441156E+01   -0.27487885E+00
    0.23086787E+01    0.81975430E+00
    0.29078636E+01   -0.65263382E+00
    0.26016020E+01    0.11440429E+01
    0.25038703E+01   -0.51352403E+00
    0.30779469E+01    0.11502806E+01
    0.22603747E+01   -0.10274832E+00
    0.35685122E+01    0.52178416E+00
    0.22052230E+01    0.42419546E+00
    0.33474910E+01   -0.40373975E+00
    0.23502264E+01    0.89762740E+00
    0.28187169E+01   -0.65551023E+00
    0.26771713E+01    0.11758324E+01
    0.24455060E+01   -0.45221102E+00
    0.31846595E+01    0.10925879E+01
    0.22344139E+01   -0.72530369E-02
    0.35968965E+01    0.32536275E+00
    0.22178443E+01    0.52257834E+00
    0.32427975E+01   -0.50307818E+00
    0.23981636E+01    0.96864211E+00
    0.27358380E+01   -0.64307593E+00
    0.27596329E+01    0.11956261E+01
    0.23925786E+01   -0.38226731E+00
    0.32918522E+01    0.10083930E+01
    0.22155033E+01    0.91473093E-01
    0.35882220E+01    0.12537553E+00
    0.22375724E+01    0.61796069E+00
    0.31366256E+01   -0.57492606E+00
    0.24524924E+01    0.10320347E+01
    0.26589445E+01   -0.61706428E+00
    0.28490383E+01    0.12016321E+01
    0.23453285E+01   -0.30458679E+00
    0.33943541E+01    0.89452076E+00
    0.22038708E+01    0.19228280E+00
    0.35436956E+01   -0.63842643E-01
    0.22642196E+01    0.70926630E+00
    0.30333418E+01   -0.62237458E+00
    0.25132822E+01    0.10870043E+01
    0.25877279E+01   -0.57889507E+00
    0.29451860E+01    0.11915850E+01
    0.23040802E+01   -0.22009976E+00
    0.34847556E+01    0.74963405E+00
    0.21996572E+01    0.29396599E+00
    0.34700057E+01   -0.23098454E+00
    0.22976074E+01    0.79553709E+00
    0.29353607E+01   -0.64858869E+00
    0.25806583E+01    0.11326494E+01
    0.25219789E+01   -0.52975646E+00
    0.30473710E+01    0.11626807E+01
    0.22692026E+01   -0.12980154E+00
    0.35538921E+01    0.57615720E+00
    0.22028992E+01    0.39529631E+00
    0.33765842E+01   -0.36960775E+00
    0.23375826E+01    0.87587566E+00
    0.28436639E+01   -0.65636291E+00
    0.26548120E+01    0.11679067E+01
    0.24616157E+01   -0.47066251E+00
    0.31540425E+01    0.11115859E+01
    0.22410640E+01   -0.34755064E-01
    0.35925289E+01    0.38197789E+00
    0.22135368E+01    0.49506793E+00
    0.32726549E+01   -0.47804343E+00
    0.23840509E+01    0.94946541E+00
    0.27583989E+01   -0.64801612E+00
    0.27359134E+01    0.11914291E+01
    0.24067291E+01   -0.40255617E+00
    0.32623273E+01    0.10346300E+01
    0.22199961E+01    0.63907579E-01
    0.35943764E+01    0.18003040E+00
    0.22314323E+01    0.59210219E+00
    0.31655893E+01   -0.55781902E+00
    0.24369880E+01    0.10155249E+01
    0.26793164E+01   -0.62543796E+00
    0.28240556E+01    0.12015086E+01
    0.23575343E+01   -0.32635540E+00
    0.33675196E+01    0.92834819E+00
    0.22062596E+01    0.16500409E+00
    0.35588768E+01   -0.14840844E-01
    0.22564027E+01    0.68529219E+00
