 #  R                 Z
    0.28427756E+01    0.95636213E-01
    0.28833524E+01    0.75313369E-01
    0.29271968E+01    0.79179916E-01
    0.29665063E+01    0.10840658E+00
    0.29929508E+01    0.15920667E+00
    0.30000277E+01    0.22238093E+00
    0.29854596E+01    0.28459299E+00
    0.29531676E+01    0.33274201E+00
    0.29109151E+01    0.35824103E+00
    0.28672979E+01    0.35817995E+00
    0.28297066E+01    0.33439859E+00
    0.28033664E+01    0.29201029E+00
    0.27914491E+01    0.23820539E+00
    0.27953375E+01    0.18139237E+00
    0.28146481E+01    0.13005590E+00
    0.28470911E+01    0.92228951E-01
    0.28883957E+01    0.74510595E-01
    0.29321514E+01    0.81330705E-01
    0.29703615E+01    0.11335485E+00
    0.29948487E+01    0.16618147E+00
    0.29994039E+01    0.22989633E+00
    0.29824716E+01    0.29109209E+00
    0.29485831E+01    0.33693259E+00
    0.29056959E+01    0.35947540E+00
    0.28624756E+01    0.35646885E+00
    0.28259870E+01    0.33018915E+00
    0.28012299E+01    0.28609531E+00
    0.27911343E+01    0.23153769E+00
    0.27968789E+01    0.17496048E+00
    0.28178673E+01    0.12484838E+00
    0.28515892E+01    0.89080535E-01
    0.28935275E+01    0.74069206E-01
    0.29370486E+01    0.83887937E-01
    0.29740364E+01    0.11865946E+00
    0.29964775E+01    0.17342681E+00
    0.29984512E+01    0.23751319E+00
    0.29791820E+01    0.29747728E+00
    0.29437527E+01    0.34085486E+00
    0.29004326E+01    0.36037077E+00
    0.28577174E+01    0.35444175E+00
    0.28223914E+01    0.32569441E+00
    0.27992671E+01    0.27994258E+00
    0.27910385E+01    0.22470943E+00
    0.27986716E+01    0.16848100E+00
    0.28213487E+01    0.11971223E+00
    0.28563178E+01    0.86148153E-01
    0.28987540E+01    0.73995895E-01
    0.29418441E+01    0.86850962E-01
    0.29775100E+01    0.12430704E+00
    0.29977797E+01    0.18084408E+00
    0.29971448E+01    0.24516532E+00
    0.29755948E+01    0.30367344E+00
    0.29387655E+01    0.34443062E+00
    0.28951666E+01    0.36089349E+00
    0.28530353E+01    0.35204730E+00
    0.28189745E+01    0.32095116E+00
    0.27975244E+01    0.27366278E+00
    0.27911752E+01    0.21787088E+00
    0.28006903E+01    0.16209711E+00
    0.28250235E+01    0.11478290E+00
    0.28611765E+01    0.83520513E-01
    0.29040779E+01    0.74260139E-01
    0.29467022E+01    0.90196759E-01
    0.29809200E+01    0.13036977E+00
    0.29988548E+01    0.18856738E+00
    0.29955327E+01    0.25293966E+00
    0.29717451E+01    0.30978115E+00
    0.29336612E+01    0.34778953E+00
    0.28898387E+01    0.36114910E+00
    0.28483472E+01    0.34934413E+00
    0.28156256E+01    0.31590750E+00
    0.27959204E+01    0.26717309E+00
    0.27914922E+01    0.21092343E+00
    0.28028957E+01    0.15575228E+00
    0.28288609E+01    0.11000675E+00
    0.28661567E+01    0.81126404E-01
    0.29094212E+01    0.74833744E-01
    0.29515004E+01    0.93861807E-01
    0.29841766E+01    0.13672958E+00
    0.29996604E+01    0.19641496E+00
    0.29936410E+01    0.26064082E+00
    0.29676646E+01    0.31569674E+00
    0.29284369E+01    0.35086420E+00
    0.28844896E+01    0.36109255E+00
    0.28437395E+01    0.34636140E+00
    0.28124114E+01    0.31064056E+00
    0.27944867E+01    0.26051879E+00
    0.27920031E+01    0.20394674E+00
    0.28052933E+01    0.14947924E+00
    0.28328538E+01    0.10541802E+00
    0.28712298E+01    0.79005254E-01
    0.29148006E+01    0.75717009E-01
    0.29561998E+01    0.97846897E-01
    0.29871317E+01    0.14325375E+00
    0.30001326E+01    0.20420326E+00
    0.29915058E+01    0.26801273E+00
    0.29634841E+01    0.32117752E+00
    0.29232908E+01    0.35351304E+00
    0.28793016E+01    0.36067158E+00
    0.28393827E+01    0.34316317E+00
    0.28094739E+01    0.30533633E+00
    0.27933039E+01    0.25396932E+00
    0.27927152E+01    0.19717923E+00
    0.28078220E+01    0.14351088E+00
    0.28368935E+01    0.10118156E+00
    0.28762379E+01    0.77257211E-01
    0.29199968E+01    0.76928886E-01
    0.29606241E+01    0.10204856E+00
    0.29897219E+01    0.14977378E+00
    0.30002835E+01    0.21178246E+00
    0.29891487E+01    0.27504816E+00
    0.29592892E+01    0.32619526E+00
    0.29182095E+01    0.35573310E+00
    0.28742921E+01    0.35989891E+00
    0.28352750E+01    0.33974951E+00
    0.28068065E+01    0.29997425E+00
    0.27923719E+01    0.24752183E+00
    0.27936323E+01    0.19061187E+00
    0.28105009E+01    0.13781147E+00
    0.28410126E+01    0.97269044E-01
    0.28812175E+01    0.75873168E-01
    0.29250955E+01    0.78472206E-01
    0.29648249E+01    0.10650830E+00
    0.29920506E+01    0.15643008E+00
    0.30001496E+01    0.21929808E+00
    0.29865872E+01    0.28181750E+00
    0.29549890E+01    0.33087063E+00
    0.29130853E+01    0.35757376E+00
    0.28693478E+01    0.35875396E+00
    0.28313203E+01    0.33602754E+00
    0.28043451E+01    0.29439774E+00
    0.27916796E+01    0.24097172E+00
    0.27947881E+01    0.18412022E+00
    0.28133700E+01    0.13234542E+00
    0.28452436E+01    0.93688083E-01
    0.28862269E+01    0.74858985E-01
    0.29300470E+01    0.80404743E-01
    0.29687555E+01    0.11125418E+00
    0.29940629E+01    0.16322302E+00
    0.29996877E+01    0.22672219E+00
    0.29837704E+01    0.28832858E+00
    0.29505622E+01    0.33516477E+00
    0.29079838E+01    0.35899978E+00
    0.28645694E+01    0.35727493E+00
    0.28275720E+01    0.33204557E+00
    0.28021222E+01    0.28866284E+00
    0.27912400E+01    0.23442210E+00
    0.27961828E+01    0.17772976E+00
    0.28164448E+01    0.12708545E+00
    0.28496004E+01    0.90430302E-01
    0.28912672E+01    0.74225549E-01
    0.29348936E+01    0.82725270E-01
    0.29724302E+01    0.11628840E+00
    0.29957744E+01    0.17019033E+00
    0.29989015E+01    0.23412002E+00
    0.29806973E+01    0.29461060E+00
    0.29459682E+01    0.33911492E+00
    0.29028209E+01    0.36000671E+00
    0.28598562E+01    0.35538905E+00
    0.28240102E+01    0.32777855E+00
    0.28001339E+01    0.28276113E+00
    0.27910540E+01    0.22780786E+00
    0.27978377E+01    0.17138448E+00
    0.28197628E+01    0.12199082E+00
    0.28541827E+01    0.87422787E-01
    0.28964234E+01    0.73974715E-01
    0.29397461E+01    0.85479290E-01
    0.29759928E+01    0.12174913E+00
    0.29972454E+01    0.17752105E+00
    0.29977747E+01    0.24177625E+00
    0.29772586E+01    0.30092364E+00
    0.29410446E+01    0.34288491E+00
    0.28975157E+01    0.36071576E+00
    0.28551063E+01    0.35316252E+00
    0.28204915E+01    0.32315469E+00
    0.27982751E+01    0.27656560E+00
    0.27910630E+01    0.22100083E+00
    0.27997165E+01    0.16500507E+00
    0.28233017E+01    0.11699411E+00
    0.28589390E+01    0.84646991E-01
    0.29016341E+01    0.74067017E-01
    0.29444960E+01    0.88592390E-01
    0.29794015E+01    0.12753585E+00
    0.29984430E+01    0.18505667E+00
    0.29963338E+01    0.24945546E+00
    0.29735511E+01    0.30707480E+00
    0.29360139E+01    0.34635639E+00
    0.28922804E+01    0.36114863E+00
    0.28504721E+01    0.35070234E+00
