 #  R                 Z
    0.29749034E+01    0.29293952E+00
    0.29484846E+01    0.30787283E+00
    0.29205891E+01    0.30630171E+00
    0.28964771E+01    0.28908489E+00
    0.28803769E+01    0.25976548E+00
    0.28749891E+01    0.22373972E+00
    0.28812747E+01    0.18763538E+00
    0.28983027E+01    0.15803070E+00
    0.29232495E+01    0.14074451E+00
    0.29516051E+01    0.13957652E+00
    0.29777358E+01    0.15530506E+00
    0.29960687E+01    0.18512269E+00
    0.30024824E+01    0.22293552E+00
    0.29955633E+01    0.26082253E+00
    0.29769969E+01    0.29086863E+00
    0.29510031E+01    0.30720357E+00
    0.29230190E+01    0.30712549E+00
    0.28983725E+01    0.29121072E+00
    0.28814134E+01    0.26278109E+00
    0.28749898E+01    0.22707151E+00
    0.28802386E+01    0.19070457E+00
    0.28963912E+01    0.16025459E+00
    0.29207930E+01    0.14166745E+00
    0.29490622E+01    0.13896928E+00
    0.29756382E+01    0.15324702E+00
    0.29948728E+01    0.18201271E+00
    0.30024582E+01    0.21942579E+00
    0.29967061E+01    0.25765306E+00
    0.29790268E+01    0.28869190E+00
    0.29535026E+01    0.30639855E+00
    0.29254718E+01    0.30781932E+00
    0.29003206E+01    0.29322019E+00
    0.28825196E+01    0.26569435E+00
    0.28750849E+01    0.23037507E+00
    0.28792994E+01    0.19379672E+00
    0.28945679E+01    0.16254874E+00
    0.29183954E+01    0.14270810E+00
    0.29465366E+01    0.13850618E+00
    0.29735022E+01    0.15132568E+00
    0.29935943E+01    0.17900189E+00
    0.30023268E+01    0.21595372E+00
    0.29977446E+01    0.25444777E+00
    0.29809861E+01    0.28641779E+00
    0.29559681E+01    0.30546738E+00
    0.29279065E+01    0.30837014E+00
    0.29022714E+01    0.29507254E+00
    0.28836685E+01    0.26844797E+00
    0.28752675E+01    0.23357192E+00
    0.28784928E+01    0.19675990E+00
    0.28929205E+01    0.16478127E+00
    0.29161734E+01    0.14379853E+00
    0.29441607E+01    0.13819461E+00
    0.29714419E+01    0.14962484E+00
    0.29923011E+01    0.17621713E+00
    0.30021065E+01    0.21268911E+00
    0.29986351E+01    0.25138164E+00
    0.29827955E+01    0.28415228E+00
    0.29582277E+01    0.30448806E+00
    0.29301606E+01    0.30876650E+00
    0.29041344E+01    0.29670310E+00
    0.28848385E+01    0.27102725E+00
    0.28755287E+01    0.23666370E+00
    0.28777700E+01    0.19974993E+00
    0.28913279E+01    0.16710660E+00
    0.29139844E+01    0.14500126E+00
    0.29417722E+01    0.13800509E+00
    0.29693287E+01    0.14802945E+00
    0.29909314E+01    0.17351652E+00
    0.30017886E+01    0.20943832E+00
    0.29994498E+01    0.24821950E+00
    0.29845763E+01    0.28174874E+00
    0.29605526E+01    0.30335370E+00
    0.29326071E+01    0.30907181E+00
    0.29062378E+01    0.29840049E+00
    0.28861937E+01    0.27378179E+00
    0.28758963E+01    0.23995565E+00
    0.28770799E+01    0.20299102E+00
    0.28896835E+01    0.16968760E+00
    0.29116583E+01    0.14641622E+00
    0.29391916E+01    0.13793065E+00
    0.29670138E+01    0.14643461E+00
    0.29893745E+01    0.17068932E+00
    0.30013454E+01    0.20596052E+00
    0.30002142E+01    0.24483131E+00
    0.29863658E+01    0.27913851E+00
    0.29629728E+01    0.30203141E+00
    0.29351635E+01    0.30925934E+00
    0.29084342E+01    0.30001425E+00
    0.28876474E+01    0.27649566E+00
    0.28763610E+01    0.24325028E+00
    0.28764788E+01    0.20628027E+00
    0.28881056E+01    0.17236640E+00
    0.29093634E+01    0.14796146E+00
    0.29365952E+01    0.13799661E+00
    0.29646384E+01    0.14496058E+00
    0.29877241E+01    0.16794010E+00
    0.30007907E+01    0.20249520E+00
    0.30008761E+01    0.24138962E+00
    0.29880857E+01    0.27641899E+00
    0.29653687E+01    0.30057191E+00
    0.29377390E+01    0.30930544E+00
    0.29106876E+01    0.30151471E+00
    0.28891852E+01    0.27913711E+00
    0.28769212E+01    0.24651968E+00
    0.28759715E+01    0.20960618E+00
    0.28866046E+01    0.17513025E+00
    0.29071125E+01    0.14963202E+00
    0.29339961E+01    0.13820525E+00
    0.29622137E+01    0.14361628E+00
    0.29859874E+01    0.16528326E+00
    0.30001261E+01    0.19905802E+00
    0.30014324E+01    0.23790496E+00
    0.29897236E+01    0.27360794E+00
    0.29677183E+01    0.29898505E+00
    0.29403100E+01    0.30921439E+00
    0.29129737E+01    0.30288124E+00
    0.28907818E+01    0.28166024E+00
    0.28775659E+01    0.24970777E+00
    0.28755648E+01    0.21292036E+00
    0.28851973E+01    0.17794711E+00
    0.29049351E+01    0.15140466E+00
    0.29314367E+01    0.13855235E+00
    0.29597752E+01    0.14241891E+00
    0.29841834E+01    0.16274715E+00
    0.29993617E+01    0.19569675E+00
    0.30018753E+01    0.23442871E+00
    0.29912603E+01    0.27073696E+00
    0.29700099E+01    0.29728270E+00
    0.29428504E+01    0.30898515E+00
    0.29152574E+01    0.30410194E+00
    0.28924091E+01    0.28403331E+00
    0.28782827E+01    0.25277883E+00
    0.28752589E+01    0.21619707E+00
    0.28838906E+01    0.18079755E+00
    0.29028406E+01    0.15326763E+00
    0.29289241E+01    0.13903300E+00
    0.29573292E+01    0.14136920E+00
    0.29823225E+01    0.16034090E+00
    0.29984996E+01    0.19241205E+00
    0.30022068E+01    0.23095765E+00
    0.29926970E+01    0.26780915E+00
    0.29722415E+01    0.29546269E+00
    0.29453554E+01    0.30862457E+00
    0.29175545E+01    0.30518552E+00
    0.28940927E+01    0.28630204E+00
    0.28790924E+01    0.25582552E+00
    0.28750475E+01    0.21947371E+00
    0.28826688E+01    0.18370932E+00
    0.29008047E+01    0.15523843E+00
    0.29264324E+01    0.13964799E+00
    0.29548575E+01    0.14045581E+00
    0.29803922E+01    0.15804307E+00
    0.29975382E+01    0.18918693E+00
    0.30024306E+01    0.22747815E+00
    0.29940350E+01    0.26482931E+00
    0.29743956E+01    0.29354742E+00
    0.29478383E+01    0.30813297E+00
    0.29198894E+01    0.30615190E+00
    0.28958726E+01    0.28851608E+00
    0.28800084E+01    0.25889157E+00
    0.28749273E+01    0.22278795E+00
    0.28815214E+01    0.18670608E+00
    0.28988133E+01    0.15732989E+00
    0.29239441E+01    0.14040044E+00
    0.29523457E+01    0.13967299E+00
    0.29783777E+01    0.15583850E+00
    0.29964677E+01    0.18599220E+00
    0.30025470E+01    0.22396539E+00
