 #  R                 Z
    0.28514922E+01    0.27744175E+00
    0.28520635E+01    0.26473509E+00
    0.28539874E+01    0.25230354E+00
    0.28572233E+01    0.24031350E+00
    0.28617262E+01    0.22893891E+00
    0.28674147E+01    0.21840132E+00
    0.28741683E+01    0.20891980E+00
    0.28819216E+01    0.20060321E+00
    0.28905004E+01    0.19365606E+00
    0.28997884E+01    0.18818651E+00
    0.29096239E+01    0.18431225E+00
    0.29198566E+01    0.18212100E+00
    0.29302586E+01    0.18168456E+00
    0.29407102E+01    0.18303925E+00
    0.29509294E+01    0.18617960E+00
    0.29607800E+01    0.19109310E+00
    0.29700417E+01    0.19771864E+00
    0.29784624E+01    0.20590657E+00
    0.29859128E+01    0.21556506E+00
    0.29922439E+01    0.22658965E+00
    0.29972455E+01    0.23872708E+00
    0.30007719E+01    0.25171964E+00
    0.30027157E+01    0.26527741E+00
    0.30030159E+01    0.27897616E+00
    0.30016930E+01    0.29252326E+00
    0.29988021E+01    0.30563802E+00
    0.29944436E+01    0.31802154E+00
    0.29887197E+01    0.32948230E+00
    0.29817331E+01    0.33984296E+00
    0.29734526E+01    0.34906441E+00
    0.29643776E+01    0.35658444E+00
    0.29546617E+01    0.36238831E+00
    0.29442056E+01    0.36651365E+00
    0.29336223E+01    0.36872735E+00
    0.29230261E+01    0.36909112E+00
    0.29123510E+01    0.36758387E+00
    0.29021602E+01    0.36429853E+00
    0.28925838E+01    0.35936353E+00
    0.28836910E+01    0.35285772E+00
    0.28756054E+01    0.34487195E+00
    0.28684565E+01    0.33550327E+00
    0.28624256E+01    0.32496718E+00
    0.28576744E+01    0.31360251E+00
    0.28542370E+01    0.30157374E+00
    0.28521531E+01    0.28905982E+00
    0.28514586E+01    0.27631294E+00
    0.28521502E+01    0.26362860E+00
    0.28541871E+01    0.25124141E+00
    0.28575342E+01    0.23929654E+00
    0.28621412E+01    0.22798690E+00
    0.28679154E+01    0.21754613E+00
    0.28747638E+01    0.20814659E+00
    0.28825727E+01    0.19995631E+00
    0.28912411E+01    0.19310693E+00
    0.29005685E+01    0.18777260E+00
    0.29104521E+01    0.18403064E+00
    0.29207048E+01    0.18198290E+00
    0.29310960E+01    0.18169093E+00
    0.29415450E+01    0.18319037E+00
    0.29517410E+01    0.18647350E+00
    0.29615601E+01    0.19153037E+00
    0.29707510E+01    0.19827715E+00
    0.29791019E+01    0.20658524E+00
    0.29864967E+01    0.21639272E+00
    0.29927249E+01    0.22751439E+00
    0.29975931E+01    0.23967681E+00
    0.30009641E+01    0.25255038E+00
