# R                      ne                     Te                     pres                   zj                     Psi_N                  
# time step #000000
  2.702654049934138E+00  1.789754207359954E+19  2.605413407173240E+03  1.494205843348196E+04  4.272098097174589E+06  8.739702169927346E-02
  2.712661392847769E+00  1.802002760847258E+19  2.640992839810472E+03  1.524976213351985E+04  4.331602721301731E+06  8.009068461691091E-02
  2.722668735761403E+00  1.813856764886462E+19  2.675644751610068E+03  1.555148380459447E+04  4.389274306951692E+06  7.306677530558692E-02
  2.732676078675035E+00  1.825297001261667E+19  2.709291413721176E+03  1.584636483852295E+04  4.445032284615914E+06  6.633151507431427E-02
  2.742683421588668E+00  1.836304498040991E+19  2.741854875160171E+03  1.613353546826303E+04  4.498807039952472E+06  5.989095983244238E-02
  2.752690764502300E+00  1.846860622575121E+19  2.773257821259033E+03  1.641212246487958E+04  4.550516164846176E+06  5.375099257505402E-02
  2.762698107415933E+00  1.856947203700525E+19  2.803424629004352E+03  1.668125861389544E+04  4.600010677178636E+06  4.791731372717346E-02
  2.772705450329567E+00  1.866546533342702E+19  2.832282361457822E+03  1.694009108388203E+04  4.647142124336978E+06  4.239542437255198E-02
  2.782712793243200E+00  1.875641082078736E+19  2.859758347595465E+03  1.718776675532823E+04  4.691965545337495E+06  3.719061083142755E-02
  2.792720136156831E+00  1.884213305470992E+19  2.885775705763766E+03  1.742340524155877E+04  4.734646826534616E+06  3.230794923170019E-02
  2.802727479070465E+00  1.892246072301796E+19  2.910253167298236E+03  1.764610302291372E+04  4.775013763509903E+06  2.775231020575814E-02
  2.812734821984098E+00  1.899723372596405E+19  2.933120522630150E+03  1.785503595184735E+04  4.812682059591731E+06  2.352836444675735E-02
  2.822742164897730E+00  1.906630741923868E+19  2.954317504229348E+03  1.804946064217924E+04  4.847505775306670E+06  1.964053569178125E-02
  2.832749507811362E+00  1.912955141839980E+19  2.973789256257107E+03  1.822868938812516E+04  4.879553681158213E+06  1.609297558413455E-02
  2.842756850724995E+00  1.918684546995174E+19  2.991482376732056E+03  1.839206469146977E+04  4.908903727162172E+06  1.288956854633429E-02
  2.852764193638628E+00  1.923807524807161E+19  3.007349065343655E+03  1.853898280116225E+04  4.935560059624145E+06  1.003394977990856E-02
  2.862771536552262E+00  1.928313032269437E+19  3.021359361823638E+03  1.866896942905157E+04  4.959485461072363E+06  7.529494391532190E-03
  2.872778879465894E+00  1.932190401504539E+19  3.033406644421235E+03  1.878109729543812E+04  4.980631292209413E+06  5.379309914991103E-03
  2.882786222379528E+00  1.935429662005919E+19  3.043475967735174E+03  1.887503062194320E+04  4.998527109778194E+06  3.586237804053490E-03
  2.892793565293160E+00  1.938022875645806E+19  3.051738938989522E+03  1.895163412384049E+04  5.013168943422224E+06  2.152853485441662E-03
  2.902800908206792E+00  1.939966862180989E+19  3.057453224015101E+03  1.900616560677723E+04  5.025472466016314E+06  1.081371127875530E-03
  2.912808251120426E+00  1.941264760240955E+19  3.060887609917158E+03  1.904024468518031E+04  5.035682522286152E+06  3.738832939803088E-04
  2.922815594034059E+00  1.941942921453104E+19  3.063101345857886E+03  1.906067154618831E+04  5.044745890709970E+06  3.261490101192504E-05
  2.932822936947690E+00  1.941903184100326E+19  3.062914345385348E+03  1.905911789184873E+04  5.048289257223854E+06  5.777994936488598E-05
  2.942830279861323E+00  1.941128101789281E+19  3.060479598739093E+03  1.903636646951873E+04  5.043110905628428E+06  4.502376021216923E-04
  2.952837622774958E+00  1.939728594159956E+19  3.056814534773005E+03  1.899986148885967E+04  5.037853875178132E+06  1.211949781562398E-03
  2.962844965688590E+00  1.937676670705808E+19  3.050645488995906E+03  1.894145953011719E+04  5.032627730343509E+06  2.342859793486108E-03
  2.972852308602222E+00  1.934963580626140E+19  3.042016800270108E+03  1.886143817192794E+04  5.023043637160307E+06  3.843155815555749E-03
  2.982859651515855E+00  1.931587987890189E+19  3.031540878009913E+03  1.876369402400903E+04  5.009990112072971E+06  5.712674788638582E-03
  2.992866994429489E+00  1.927553818284750E+19  3.018993249554985E+03  1.864700524945265E+04  4.993899220929224E+06  7.950930436563187E-03
  3.002874337343122E+00  1.922867610210316E+19  3.004431391448211E+03  1.851194859970255E+04  4.974618295453245E+06  1.055711777220707E-02
  3.012881680256754E+00  1.917537010900291E+19  2.987932941341539E+03  1.835925617298159E+04  4.952375414905725E+06  1.353010810110911E-02
  3.022889023170387E+00  1.911570258776229E+19  2.969519184378776E+03  1.818933793106232E+04  4.927176348579625E+06  1.686848542154798E-02
  3.032896366084018E+00  1.904975880307041E+19  2.949232037377610E+03  1.800275254295646E+04  4.898956050437488E+06  2.057059194186194E-02
  3.042903708997652E+00  1.897762974261540E+19  2.927117317230985E+03  1.780010508349950E+04  4.867599331910424E+06  2.463442032221265E-02
  3.052911051911284E+00  1.889941830785394E+19  2.903223560693136E+03  1.758204366492393E+04  4.833021886239940E+06  2.905763712966760E-02
  3.062918394824918E+00  1.881524682903383E+19  2.877606173666270E+03  1.734928902411973E+04  4.795402050752942E+06  3.383758872961193E-02
  3.072925737738551E+00  1.872525728333747E+19  2.850334040471566E+03  1.710267078564038E+04  4.755102510885108E+06  3.897132165372875E-02
  3.082933080652184E+00  1.862960306073383E+19  2.821485843323795E+03  1.684309311765320E+04  4.712182242115356E+06  4.445562368325920E-02
  3.092940423565817E+00  1.852844126720951E+19  2.791134717751740E+03  1.657143259604638E+04  4.666463258868650E+06  5.028704270675030E-02
  3.102947766479450E+00  1.842193253113532E+19  2.759351864620044E+03  1.628855817267190E+04  4.617949716889102E+06  5.646181721746642E-02
  3.112955109393083E+00  1.831024277393349E+19  2.726211016085887E+03  1.599535722954468E+04  4.566790393293401E+06  6.297590123987171E-02
  3.122962452306716E+00  1.819354482390102E+19  2.691788957201533E+03  1.569273732278346E+04  4.513090944645986E+06  6.982498324516670E-02
  3.132969795220348E+00  1.807201834653702E+19  2.656164748775347E+03  1.538161866198316E+04  4.456916908413084E+06  7.700449676579499E-02
  3.142977138133982E+00  1.794584858117774E+19  2.619418622629515E+03  1.506292390215758E+04  4.398342878553376E+06  8.450962660652461E-02
  3.152984481047613E+00  1.781522523405373E+19  2.581631455766616E+03  1.473757177060628E+04  4.337453105727417E+06  9.233531568064729E-02
  3.162991823961246E+00  1.768034173141760E+19  2.542884473298207E+03  1.440647254868708E+04  4.274335842412999E+06  1.004762730852399E-01
  3.172999166874880E+00  1.754139448329683E+19  2.503258893889579E+03  1.407052343700475E+04  4.209082041139128E+06  1.089269828945910E-01
  3.183006509788512E+00  1.739858206559999E+19  2.462835583480201E+03  1.373060413360275E+04  4.141785215121185E+06  1.176817134550820E-01
  3.193013852702145E+00  1.725210437382060E+19  2.421694703042902E+03  1.338757261039979E+04  4.072541392279843E+06  1.267345272101690E-01
  3.203021195615778E+00  1.710216179272055E+19  2.379915367436110E+03  1.304226123439300E+04  4.001449054388134E+06  1.360792910485825E-01
  3.213028538529410E+00  1.694895439664676E+19  2.337575324190222E+03  1.269547329917999E+04  3.928608925348538E+06  1.457096871455335E-01
  3.223035881443044E+00  1.679268118061654E+19  2.294750646277671E+03  1.234797993398256E+04  3.854123726594379E+06  1.556192242839494E-01
  3.233043224356675E+00  1.663353940469421E+19  2.251515458515804E+03  1.200051755258522E+04  3.778097975853615E+06  1.658012443860707E-01
  3.243050567270308E+00  1.647172450983243E+19  2.207941829096003E+03  1.165378684063156E+04  3.700638177797121E+06  1.762488942722460E-01
  3.253057910183942E+00  1.630742846722522E+19  2.164099222500139E+03  1.130844852754374E+04  3.621851977263681E+06  1.869552010942050E-01
  3.263065253097574E+00  1.614083937775644E+19  2.120054310680857E+03  1.096512229245632E+04  3.541848056366518E+06  1.979130731038957E-01
  3.273072596011207E+00  1.597214105899167E+19  2.075870735620812E+03  1.062438562570052E+04  3.460736082402053E+06  2.091153044007539E-01
  3.283079938924840E+00  1.580151255809092E+19  2.031608844368960E+03  1.028677272716655E+04  3.378626516823751E+06  2.205545879476776E-01
  3.293087281838472E+00  1.562912782702418E+19  1.987325441418513E+03  9.952773829732767E+03  3.295630526614064E+06  2.322235207526364E-01
  3.303094624752106E+00  1.545515694456561E+19  1.943073864734302E+03  9.622837298676157E+03  3.211861049692256E+06  2.441145037922837E-01
  3.313101967665737E+00  1.527976309481723E+19  1.898902996833313E+03  9.297363898364310E+03  3.127430941386358E+06  2.562199319526723E-01
  3.323109310579372E+00  1.510310261401437E+19  1.854856687184071E+03  8.976705550384853E+03  3.042453029541017E+06  2.685321873861066E-01
  3.333116653493003E+00  1.492532543584598E+19  1.810973887422786E+03  8.661168002871807E+03  2.957039467159002E+06  2.810436148260759E-01
  3.343123996406636E+00  1.474657706188793E+19  1.767287667446774E+03  8.351009061565237E+03  2.871302534381445E+06  2.937464159911882E-01
  3.353131339320270E+00  1.456699883830497E+19  1.723827286893477E+03  8.046450378585600E+03  2.785367318408760E+06  3.066327276421239E-01
  3.363138682233902E+00  1.438672837504046E+19  1.680608154817091E+03  7.747632776265953E+03  2.699333395551576E+06  3.196948208424928E-01
  3.373146025147534E+00  1.420590706889382E+19  1.637641134084295E+03  7.454666874905000E+03  2.613322567050354E+06  3.329249701398420E-01
  3.383153368061168E+00  1.402469120869997E+19  1.594927918232903E+03  7.167619103746547E+03  2.527449983692141E+06  3.463152512330051E-01
  3.393160710974800E+00  1.384325779729611E+19  1.552457002923706E+03  6.886498490854237E+03  2.441839078478012E+06  3.598578771993478E-01
  3.403168053888435E+00  1.366181447648675E+19  1.510204897186918E+03  6.611269327632002E+03  2.356552695170781E+06  3.735452046990947E-01
  3.413175396802067E+00  1.348061006332201E+19  1.468127644138372E+03  6.341821075472979E+03  2.271718125160634E+06  3.873695071384344E-01
  3.423182739715700E+00  1.329994122818394E+19  1.426218068778066E+03  6.078218355253210E+03  2.187680499381251E+06  4.013230074445023E-01
  3.433190082629332E+00  1.312016326672780E+19  1.384306851927916E+03  5.819856664286732E+03  2.104081876411563E+06  4.153982432672852E-01
  3.443197425542964E+00  1.294175018018211E+19  1.342326259441272E+03  5.566623292294039E+03  2.021500102206894E+06  4.295877462239430E-01
  3.453204768456596E+00  1.276541733223617E+19  1.300146504073283E+03  5.318242151304396E+03  1.939768128214410E+06  4.438839334520518E-01
  3.463212111370231E+00  1.259234170538538E+19  1.257600257098573E+03  5.074461859816251E+03  1.859051329221689E+06  4.582795948257324E-01
  3.473219454283864E+00  1.242447313513860E+19  1.214487595348653E+03  4.835173142763977E+03  1.779462611608256E+06  4.727676127905335E-01
  3.483226797197496E+00  1.226485752090888E+19  1.170565491216936E+03  4.600438918284022E+03  1.701054372706293E+06  4.873407209961471E-01
  3.493234140111129E+00  1.211779687027360E+19  1.125551285764260E+03  4.370488574949182E+03  1.623919369371422E+06  5.019920496838834E-01
  3.503241483024762E+00  1.198870799643713E+19  1.079128107640939E+03  4.145587900527415E+03  1.548082771601714E+06  5.167148912399664E-01
  3.513248825938395E+00  1.188373218785077E+19  1.030939883273299E+03  3.925781025217792E+03  1.473518040284519E+06  5.315023901844558E-01
  3.523256168852027E+00  1.180957100340025E+19  9.806049246981727E+02  3.710789758410147E+03  1.400169559086538E+06  5.463480554579438E-01
  3.533263511765661E+00  1.177468489145915E+19  9.277266096220858E+02  3.500297826127987E+03  1.327980450149219E+06  5.612455945226383E-01
  3.543270854679294E+00  1.179332929879145E+19  8.719401507962564E+02  3.295010367411957E+03  1.254437465868629E+06  5.761885500415092E-01
  3.553278197592925E+00  1.189373000503413E+19  8.130690025833326E+02  3.098691098964382E+03  1.192014202989528E+06  5.911706934016173E-01
  3.563285540506559E+00  1.212851820397238E+19  7.504627117031418E+02  2.916538997536197E+03  1.115566450309520E+06  6.061863961297040E-01
  3.573292883420194E+00  1.258738369575037E+19  6.839208246877477E+02  2.758446652045988E+03  1.050911529614621E+06  6.212291777223249E-01
  3.583300226333824E+00  1.340177944136348E+19  6.133992707531224E+02  2.633877539438289E+03  9.882427858224872E+05  6.362933721276312E-01
  3.593307569247457E+00  1.473660331019906E+19  5.389853413157869E+02  2.544286250867483E+03  9.324687192637732E+05  6.513738630709827E-01
  3.603314912161090E+00  1.676612081987516E+19  4.611783773777393E+02  2.475504470209592E+03  8.877502887290537E+05  6.664662848733037E-01
  3.613322255074722E+00  1.962896149340166E+19  3.810977253312473E+02  2.392445032759358E+03  8.779231103099252E+05  6.815675637475167E-01
  3.623329597988357E+00  2.335834285925727E+19  3.006786166790318E+02  2.242140233718857E+03  9.786103119915810E+05  6.966794838320689E-01
  3.633336940901988E+00  2.777267998051408E+19  2.240018309309627E+02  1.982088170320435E+03  1.262846638278699E+06  7.118180213391194E-01
  3.643344283815620E+00  3.255281680260447E+19  1.568916881657087E+02  1.630355221642590E+03  1.188519335122276E+06  7.270105373198525E-01
  3.653351626729254E+00  3.720929801772070E+19  1.052054082509876E+02  1.260494729507281E+03  1.016382152901677E+06  7.422556256721211E-01
  3.663358969642887E+00  4.099337028962696E+19  7.082202742645782E+01  9.400857415416019E+02  6.591937586467436E+05  7.575323962628391E-01
  3.673366312556519E+00  4.316755079034734E+19  4.870787746362400E+01  6.667235368858201E+02  3.968929268871264E+05  7.728027387592908E-01
  3.683373655470152E+00  4.352857056324031E+19  3.504546507705284E+01  4.649275500338674E+02  2.324406698491503E+05  7.880368806925544E-01
  3.693380998383786E+00  4.243522513742794E+19  2.833854689239036E+01  3.604285271759517E+02  1.540903031830665E+05  8.032170942546275E-01
  3.703388341297418E+00  4.036775221938694E+19  2.484260603955440E+01  2.992703853826074E+02  1.249118438065251E+05  8.183355652440416E-01
  3.713395684211050E+00  3.809319281945724E+19  2.260388980307706E+01  2.547482196916650E+02  1.055262065446918E+05  8.333904841771145E-01
  3.723403027124682E+00  3.638849037944021E+19  2.091854119910678E+01  2.219010193304451E+02  8.733701335460131E+04  8.483815129878196E-01
  3.733410370038317E+00  3.534593502211518E+19  1.948437551910168E+01  1.973010897511573E+02  7.228793577878101E+04  8.633084910511928E-01
  3.743417712951949E+00  3.454426742595983E+19  1.825115045233275E+01  1.784030725072864E+02  6.169623322598402E+04  8.781715716581562E-01
  3.753425055865581E+00  3.352745394365732E+19  1.719765132283145E+01  1.631534286385827E+02  5.477810103934800E+04  8.929713434373352E-01
  3.763432398779214E+00  3.201029801973706E+19  1.627819784987116E+01  1.495594107339740E+02  4.945495453614814E+04  9.077087540006439E-01
  3.773439741692847E+00  2.987997166423808E+19  1.547157465873505E+01  1.360412611845339E+02  4.491442820861738E+04  9.223849604410879E-01
  3.783447084606480E+00  2.715579788699362E+19  1.477981056384088E+01  1.216011500867495E+02  3.992105293132369E+04  9.370011515071333E-01
  3.793454427520115E+00  2.394341933924889E+19  1.419310026022942E+01  1.057394598616174E+02  3.480245130012493E+04  9.515584282537473E-01
  3.803461770433746E+00  2.037816912474086E+19  1.368884617846659E+01  8.853560158291231E+01  3.024996048821118E+04  9.660578341477988E-01
  3.813469113347379E+00  1.658125276282228E+19  1.323577291311211E+01  7.048455523848372E+01  2.588537264488930E+04  9.805004298352920E-01
  3.823476456261011E+00  1.264790447631321E+19  1.279076816752541E+01  5.221055601876716E+01  2.166095686763431E+04  9.948872392085504E-01
  3.833483799174645E+00  8.652495029752146E+18  1.233205591619722E+01  3.443408802438107E+01  1.696439973490670E+04  1.009219286689031E+00
  3.843491142088276E+00  4.652164126152180E+18  1.184496800525388E+01  1.773331885586497E+01  1.018878979117782E+04  1.023497418325612E+00
  3.853498485001910E+00  6.826025832944067E+17  1.134528152192280E+01  2.482184250606289E+00  9.852820623872149E+02  1.037722264601844E+00
