 #  R                 Z
    0.28316908E+01    0.11931238E+01
    0.28203657E+01   -0.77342264E+00
    0.22959553E+01    0.75975748E+00
    0.36203919E+01    0.15822747E+00
    0.23678215E+01   -0.36101420E+00
    0.25650254E+01    0.10281480E+01
    0.35653675E+01    0.13726526E+00
    0.26716591E+01   -0.59425286E+00
    0.22982448E+01    0.30704598E+00
    0.28271785E+01    0.11182873E+01
    0.33235913E+01   -0.46228996E+00
    0.23798212E+01   -0.26110218E+00
    0.24541428E+01    0.82276618E+00
    0.32433635E+01    0.92180949E+00
    0.30452339E+01   -0.63161075E+00
    0.22977364E+01   -0.87426841E-04
    0.26239369E+01    0.10287350E+01
    0.35283240E+01    0.32408566E+00
    0.30659133E+01   -0.53919660E+00
    0.26494935E+01   -0.43125473E+00
    0.24477536E+01   -0.17482565E+00
    0.23389262E+01    0.39710954E+00
    0.27653801E+01    0.10806309E+01
    0.35381313E+01    0.57158076E-01
    0.27624937E+01   -0.60675549E+00
    0.22973546E+01    0.18025827E+00
    0.26775257E+01    0.10607177E+01
    0.35425129E+01    0.19366284E+00
    0.29495087E+01   -0.58996899E+00
    0.23795411E+01   -0.16391492E+00
    0.24260605E+01    0.71339080E+00
    0.29150309E+01    0.98140921E+00
    0.33197260E+01    0.72711892E+00
    0.33655370E+01   -0.31981672E+00
    0.26034183E+01   -0.48243148E+00
    0.23579726E+01    0.11766320E+00
    0.24158745E+01    0.50998756E+00
    0.26575019E+01    0.97649949E+00
    0.34178849E+01    0.66033282E+00
    0.30275749E+01   -0.59728971E+00
    0.23822059E+01   -0.18951029E+00
    0.24269892E+01    0.73457479E+00
    0.29729697E+01    0.98211701E+00
    0.33480130E+01    0.65116042E+00
    0.34257653E+01   -0.20197401E+00
    0.26799450E+01   -0.54880223E+00
    0.23357069E+01    0.12332258E+00
    0.24657794E+01    0.63755190E+00
    0.26835232E+01    0.96235224E+00
    0.33580212E+01    0.76357330E+00
    0.30405617E+01   -0.60632622E+00
    0.23545771E+01   -0.13929225E+00
    0.24570329E+01    0.75454444E+00
    0.28871132E+01    0.96858818E+00
    0.32866484E+01    0.78570198E+00
    0.33573218E+01   -0.34064555E+00
    0.25815161E+01   -0.46518270E+00
    0.23496008E+01    0.15709311E+00
    0.24397950E+01    0.54852553E+00
    0.26380652E+01    0.94463273E+00
    0.33232819E+01    0.82077041E+00
    0.30326870E+01   -0.61987780E+00
    0.23224293E+01   -0.62848795E-01
    0.25116928E+01    0.85378186E+00
    0.31052882E+01    0.95888613E+00
    0.35084644E+01    0.65960166E-01
    0.30549283E+01   -0.52450089E+00
    0.27233007E+01   -0.45951337E+00
    0.24665298E+01   -0.23976536E+00
    0.23358345E+01    0.33180892E+00
    0.26494681E+01    0.10038181E+01
    0.34723036E+01    0.50502457E+00
    0.31456798E+01   -0.49898616E+00
    0.27109358E+01   -0.47425243E+00
    0.24225152E+01   -0.16106651E+00
    0.23668527E+01    0.58075758E+00
    0.29257133E+01    0.10230796E+01
    0.34501509E+01    0.41139437E+00
    0.34086403E+01   -0.18002346E+00
    0.28192142E+01   -0.57856415E+00
    0.23314606E+01    0.13332775E-01
    0.24736199E+01    0.71381684E+00
    0.27538442E+01    0.97095612E+00
    0.33481036E+01    0.75361441E+00
    0.31235463E+01   -0.55476477E+00
    0.25016312E+01   -0.35404528E+00
    0.23275809E+01    0.32322190E+00
    0.26832657E+01    0.10406605E+01
    0.35104836E+01    0.34496286E+00
    0.31972648E+01   -0.43353662E+00
    0.27991077E+01   -0.52516469E+00
    0.23921719E+01   -0.13232748E+00
    0.24057907E+01    0.65343011E+00
