 #  R                 Z
    0.29537784E+01    0.20420319E+00
    0.29555310E+01    0.20636120E+00
    0.29585275E+01    0.20724774E+00
    0.29607823E+01    0.20658724E+00
    0.29623216E+01    0.20570390E+00
    0.29643984E+01    0.20602316E+00
    0.29682322E+01    0.20824611E+00
    0.29743294E+01    0.21343323E+00
    0.29802540E+01    0.22091898E+00
    0.29834969E+01    0.22899145E+00
    0.29834687E+01    0.23884592E+00
    0.29795731E+01    0.24997089E+00
    0.29728548E+01    0.26026825E+00
    0.29640715E+01    0.26769609E+00
    0.29580642E+01    0.27968544E+00
    0.29615026E+01    0.29220084E+00
    0.29704542E+01    0.30351679E+00
    0.29834020E+01    0.31065516E+00
    0.29921011E+01    0.31698453E+00
    0.29978983E+01    0.31999344E+00
    0.30035932E+01    0.31082853E+00
    0.30052633E+01    0.29694280E+00
    0.30025025E+01    0.28157818E+00
    0.29968058E+01    0.25221173E+00
    0.29888650E+01    0.22790224E+00
    0.29842210E+01    0.21234487E+00
    0.29789685E+01    0.19423887E+00
    0.29729115E+01    0.18419886E+00
    0.29647924E+01    0.18339226E+00
    0.29616916E+01    0.19312139E+00
    0.29601196E+01    0.19908535E+00
    0.29559036E+01    0.19998095E+00
    0.29521083E+01    0.20207380E+00
    0.29526066E+01    0.20591664E+00
    0.29569023E+01    0.20865265E+00
    0.29612689E+01    0.20895599E+00
    0.29644870E+01    0.20814332E+00
    0.29690159E+01    0.20999985E+00
    0.29754384E+01    0.21558653E+00
    0.29810134E+01    0.22380047E+00
    0.29833277E+01    0.23330969E+00
    0.29814112E+01    0.24407825E+00
    0.29762700E+01    0.25536916E+00
    0.29681043E+01    0.26345333E+00
    0.29597290E+01    0.27277622E+00
    0.29578293E+01    0.28755648E+00
    0.29659733E+01    0.30213046E+00
    0.29782643E+01    0.31412170E+00
    0.29882616E+01    0.32565755E+00
    0.29948576E+01    0.33461298E+00
    0.30055226E+01    0.32136954E+00
    0.30107467E+01    0.30262513E+00
    0.30094449E+01    0.28268155E+00
    0.30027596E+01    0.26325587E+00
    0.29929997E+01    0.22620973E+00
    0.29875693E+01    0.19969967E+00
    0.29939240E+01    0.19444742E+00
    0.30000872E+01    0.18591679E+00
    0.30038572E+01    0.17741500E+00
    0.30078922E+01    0.17305436E+00
    0.30120669E+01    0.17010770E+00
    0.30182072E+01    0.16993962E+00
    0.30258923E+01    0.16887352E+00
    0.30294204E+01    0.16156014E+00
    0.30270343E+01    0.15116409E+00
    0.30199817E+01    0.14144917E+00
    0.30058434E+01    0.13068957E+00
    0.29928483E+01    0.12954280E+00
    0.29949009E+01    0.14222798E+00
    0.29975066E+01    0.15184662E+00
    0.29929079E+01    0.15407120E+00
    0.29832170E+01    0.15322824E+00
    0.29725456E+01    0.15789419E+00
    0.29673788E+01    0.16923186E+00
    0.29584685E+01    0.17692272E+00
    0.29505882E+01    0.19050680E+00
    0.29404829E+01    0.20041789E+00
    0.29477198E+01    0.21340869E+00
    0.29570630E+01    0.22125273E+00
    0.29646793E+01    0.22519727E+00
    0.29697712E+01    0.22930486E+00
    0.29722861E+01    0.23569068E+00
    0.29716857E+01    0.24450222E+00
    0.29668635E+01    0.25255813E+00
    0.29581464E+01    0.26382661E+00
    0.29525686E+01    0.28558873E+00
    0.29611002E+01    0.30041313E+00
    0.29737587E+01    0.31075454E+00
    0.29878595E+01    0.31420744E+00
    0.29951583E+01    0.31857334E+00
    0.30004584E+01    0.31745050E+00
    0.30050403E+01    0.30449443E+00
    0.30042200E+01    0.29191929E+00
    0.30007173E+01    0.27157757E+00
    0.29931727E+01    0.23783005E+00
    0.29860826E+01    0.21604958E+00
    0.29804443E+01    0.19570314E+00
    0.29755385E+01    0.18438965E+00
    0.29683488E+01    0.18059335E+00
    0.29614894E+01    0.18686276E+00
    0.29595941E+01    0.19634607E+00
    0.29536913E+01    0.19849727E+00
    0.29493261E+01    0.20271971E+00
    0.29526529E+01    0.20837862E+00
    0.29590857E+01    0.21120063E+00
    0.29643204E+01    0.21110145E+00
    0.29694622E+01    0.21227918E+00
    0.29760136E+01    0.21805242E+00
    0.29810783E+01    0.22713160E+00
    0.29819711E+01    0.23760497E+00
    0.29786271E+01    0.24850080E+00
    0.29722244E+01    0.25870438E+00
    0.29633175E+01    0.26647127E+00
    0.29569660E+01    0.27983972E+00
    0.29608703E+01    0.29311318E+00
    0.29704249E+01    0.30483515E+00
    0.29840165E+01    0.31079124E+00
    0.29926286E+01    0.31612957E+00
    0.29981982E+01    0.31835914E+00
    0.30032337E+01    0.31014644E+00
    0.30046592E+01    0.29762362E+00
    0.30022627E+01    0.28243359E+00
    0.29968928E+01    0.25353268E+00
    0.29891125E+01    0.22990912E+00
    0.29854243E+01    0.21853840E+00
    0.29805689E+01    0.20164056E+00
    0.29753124E+01    0.18815637E+00
    0.29676902E+01    0.18351772E+00
    0.29630104E+01    0.19054419E+00
    0.29631026E+01    0.19869326E+00
    0.29635818E+01    0.20243321E+00
    0.29654392E+01    0.20488048E+00
    0.29697134E+01    0.20842736E+00
    0.29760132E+01    0.21441014E+00
    0.29813026E+01    0.22149027E+00
    0.29840154E+01    0.22835742E+00
    0.29842341E+01    0.23724213E+00
    0.29808177E+01    0.24819929E+00
    0.29746087E+01    0.25919539E+00
    0.29660010E+01    0.26648705E+00
    0.29590081E+01    0.27687575E+00
    0.29600945E+01    0.28966719E+00
    0.29683555E+01    0.30290143E+00
    0.29808425E+01    0.31366081E+00
    0.29900798E+01    0.32373721E+00
    0.29966236E+01    0.33013693E+00
    0.30061118E+01    0.31534964E+00
    0.30096596E+01    0.29443097E+00
    0.30052745E+01    0.27943997E+00
    0.29983083E+01    0.25078504E+00
    0.29883428E+01    0.21656536E+00
    0.29836870E+01    0.19438263E+00
    0.29867342E+01    0.18830863E+00
    0.29949153E+01    0.18745416E+00
    0.29989215E+01    0.17828892E+00
    0.30002806E+01    0.17123743E+00
    0.30013807E+01    0.16751671E+00
    0.30015084E+01    0.16481548E+00
    0.30005835E+01    0.16271758E+00
    0.29985091E+01    0.16103289E+00
    0.29947678E+01    0.15935102E+00
    0.29880601E+01    0.15704036E+00
    0.29777514E+01    0.15627066E+00
    0.29718815E+01    0.16580863E+00
    0.29679855E+01    0.17336747E+00
    0.29590656E+01    0.17991810E+00
    0.29526785E+01    0.19223440E+00
    0.29432397E+01    0.20005298E+00
    0.29484080E+01    0.21131190E+00
    0.29581900E+01    0.21829879E+00
    0.29656547E+01    0.22084288E+00
    0.29711049E+01    0.22329093E+00
    0.29748683E+01    0.22826306E+00
    0.29761628E+01    0.23558179E+00
    0.29746693E+01    0.24501701E+00
    0.29692411E+01    0.25351725E+00
    0.29606360E+01    0.26292231E+00
    0.29542355E+01    0.28136346E+00
    0.29605148E+01    0.29616934E+00
    0.29719540E+01    0.30730473E+00
    0.29870282E+01    0.30773606E+00
    0.29947803E+01    0.30918537E+00
    0.29991735E+01    0.30698381E+00
    0.30013078E+01    0.29996411E+00
    0.30011060E+01    0.28721396E+00
    0.29977918E+01    0.26248009E+00
    0.29904160E+01    0.23709243E+00
    0.29869084E+01    0.23651924E+00
    0.29836029E+01    0.24557437E+00
    0.29778747E+01    0.25743902E+00
    0.29699527E+01    0.26576244E+00
    0.29625771E+01    0.27366979E+00
    0.29608859E+01    0.28448824E+00
    0.29668758E+01    0.29697319E+00
    0.29774238E+01    0.30769121E+00
    0.29897760E+01    0.31051416E+00
    0.29964791E+01    0.31227925E+00
    0.30006164E+01    0.30972263E+00
    0.30028230E+01    0.30203855E+00
    0.30024072E+01    0.29054885E+00
    0.29994927E+01    0.26889767E+00
    0.29919427E+01    0.23701732E+00
    0.29865154E+01    0.22364834E+00
    0.29832237E+01    0.21183775E+00
    0.29779703E+01    0.19470595E+00
    0.29718235E+01    0.18450694E+00
    0.29640531E+01    0.18405668E+00
    0.29619533E+01    0.19348614E+00
    0.29620506E+01    0.19968957E+00
